ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
T5892XA,"Toxic effect of carbon monoxide from unspecified source, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T5893XA,"Toxic effect of carbon monoxide from unspecified source, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T5894XA,"Toxic effect of carbon monoxide from unspecified source, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T590X1A,"Toxic effect of nitrogen oxides, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T590X2A,"Toxic effect of nitrogen oxides, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T590X3A,"Toxic effect of nitrogen oxides, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T590X4A,"Toxic effect of nitrogen oxides, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T591X1A,"Toxic effect of sulfur dioxide, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T591X2A,"Toxic effect of sulfur dioxide, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T591X3A,"Toxic effect of sulfur dioxide, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T591X4A,"Toxic effect of sulfur dioxide, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T592X1A,"Toxic effect of formaldehyde, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T592X2A,"Toxic effect of formaldehyde, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T592X3A,"Toxic effect of formaldehyde, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T592X4A,"Toxic effect of formaldehyde, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T593X1A,"Toxic effect of lacrimogenic gas, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T593X2A,"Toxic effect of lacrimogenic gas, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T593X3A,"Toxic effect of lacrimogenic gas, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T593X4A,"Toxic effect of lacrimogenic gas, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T594X1A,"Toxic effect of chlorine gas, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T594X2A,"Toxic effect of chlorine gas, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T594X3A,"Toxic effect of chlorine gas, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T594X4A,"Toxic effect of chlorine gas, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T595X1A,"Toxic effect of fluorine gas and hydrogen fluoride, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T595X2A,"Toxic effect of fluorine gas and hydrogen fluoride, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T595X3A,"Toxic effect of fluorine gas and hydrogen fluoride, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T595X4A,"Toxic effect of fluorine gas and hydrogen fluoride, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T596X1A,"Toxic effect of hydrogen sulfide, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T596X2A,"Toxic effect of hydrogen sulfide, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T596X3A,"Toxic effect of hydrogen sulfide, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T596X4A,"Toxic effect of hydrogen sulfide, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T597X1A,"Toxic effect of carbon dioxide, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T597X2A,"Toxic effect of carbon dioxide, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T597X3A,"Toxic effect of carbon dioxide, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T597X4A,"Toxic effect of carbon dioxide, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T59811A,"Toxic effect of smoke, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T59812A,"Toxic effect of smoke, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T59813A,"Toxic effect of smoke, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T59814A,"Toxic effect of smoke, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T59891A,"Toxic effect of other specified gases, fumes and vapors, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T59892A,"Toxic effect of other specified gases, fumes and vapors, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T59893A,"Toxic effect of other specified gases, fumes and vapors, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T59894A,"Toxic effect of other specified gases, fumes and vapors, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T5991XA,"Toxic effect of unspecified gases, fumes and vapors, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T5992XA,"Toxic effect of unspecified gases, fumes and vapors, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T5993XA,"Toxic effect of unspecified gases, fumes and vapors, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T5994XA,"Toxic effect of unspecified gases, fumes and vapors, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T600X1A,"Toxic effect of organophosphate and carbamate insecticides, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T600X2A,"Toxic effect of organophosphate and carbamate insecticides, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T600X3A,"Toxic effect of organophosphate and carbamate insecticides, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T600X4A,"Toxic effect of organophosphate and carbamate insecticides, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T601X1A,"Toxic effect of halogenated insecticides, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T601X2A,"Toxic effect of halogenated insecticides, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T601X3A,"Toxic effect of halogenated insecticides, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T601X4A,"Toxic effect of halogenated insecticides, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T602X1A,"Toxic effect of other insecticides, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T602X2A,"Toxic effect of other insecticides, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T602X3A,"Toxic effect of other insecticides, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T602X4A,"Toxic effect of other insecticides, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T603X1A,"Toxic effect of herbicides and fungicides, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T603X2A,"Toxic effect of herbicides and fungicides, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T603X3A,"Toxic effect of herbicides and fungicides, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T603X4A,"Toxic effect of herbicides and fungicides, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T604X1A,"Toxic effect of rodenticides, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T604X2A,"Toxic effect of rodenticides, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T604X3A,"Toxic effect of rodenticides, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T604X4A,"Toxic effect of rodenticides, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T608X1A,"Toxic effect of other pesticides, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T608X2A,"Toxic effect of other pesticides, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T608X3A,"Toxic effect of other pesticides, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T608X4A,"Toxic effect of other pesticides, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6091XA,"Toxic effect of unspecified pesticide, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6092XA,"Toxic effect of unspecified pesticide, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T6093XA,"Toxic effect of unspecified pesticide, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6094XA,"Toxic effect of unspecified pesticide, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6101XA,"Ciguatera fish poisoning, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6102XA,"Ciguatera fish poisoning, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T6103XA,"Ciguatera fish poisoning, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6104XA,"Ciguatera fish poisoning, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6111XA,"Scombroid fish poisoning, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6112XA,"Scombroid fish poisoning, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T6113XA,"Scombroid fish poisoning, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6114XA,"Scombroid fish poisoning, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T61771A,"Other fish poisoning, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T61772A,"Other fish poisoning, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T61773A,"Other fish poisoning, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T61774A,"Other fish poisoning, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T61781A,"Other shellfish poisoning, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T61782A,"Other shellfish poisoning, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T61783A,"Other shellfish poisoning, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T61784A,"Other shellfish poisoning, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T618X1A,"Toxic effect of other seafood, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T618X2A,"Toxic effect of other seafood, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T618X3A,"Toxic effect of other seafood, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T618X4A,"Toxic effect of other seafood, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6191XA,"Toxic effect of unspecified seafood, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6192XA,"Toxic effect of unspecified seafood, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T6193XA,"Toxic effect of unspecified seafood, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6194XA,"Toxic effect of unspecified seafood, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T620X1A,"Toxic effect of ingested mushrooms, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T620X2A,"Toxic effect of ingested mushrooms, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T620X3A,"Toxic effect of ingested mushrooms, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T620X4A,"Toxic effect of ingested mushrooms, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T621X1A,"Toxic effect of ingested berries, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T621X2A,"Toxic effect of ingested berries, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T621X3A,"Toxic effect of ingested berries, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T621X4A,"Toxic effect of ingested berries, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T622X1A,"Toxic effect of other ingested (parts of) plant(s), accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T622X2A,"Toxic effect of other ingested (parts of) plant(s), intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T622X3A,"Toxic effect of other ingested (parts of) plant(s), assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T622X4A,"Toxic effect of other ingested (parts of) plant(s), undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T628X1A,"Toxic effect of other specified noxious substances eaten as food, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T628X2A,"Toxic effect of other specified noxious substances eaten as food, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T628X3A,"Toxic effect of other specified noxious substances eaten as food, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T628X4A,"Toxic effect of other specified noxious substances eaten as food, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6291XA,"Toxic effect of unspecified noxious substance eaten as food, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6292XA,"Toxic effect of unspecified noxious substance eaten as food, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T6293XA,"Toxic effect of unspecified noxious substance eaten as food, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T6294XA,"Toxic effect of unspecified noxious substance eaten as food, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63001A,"Toxic effect of unsp snake venom, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63002A,"Toxic effect of unspecified snake venom, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63003A,"Toxic effect of unspecified snake venom, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63004A,"Toxic effect of unspecified snake venom, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63011A,"Toxic effect of rattlesnake venom, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63012A,"Toxic effect of rattlesnake venom, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63013A,"Toxic effect of rattlesnake venom, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63014A,"Toxic effect of rattlesnake venom, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63021A,"Toxic effect of coral snake venom, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63022A,"Toxic effect of coral snake venom, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63023A,"Toxic effect of coral snake venom, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63024A,"Toxic effect of coral snake venom, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63031A,"Toxic effect of taipan venom, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63032A,"Toxic effect of taipan venom, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63033A,"Toxic effect of taipan venom, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63034A,"Toxic effect of taipan venom, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63041A,"Toxic effect of cobra venom, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63042A,"Toxic effect of cobra venom, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63043A,"Toxic effect of cobra venom, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63044A,"Toxic effect of cobra venom, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63061A,"Toxic effect of venom of N & S American snake, acc, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63062A,"Toxic effect of venom of other North and South American snake, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63063A,"Toxic effect of venom of other North and South American snake, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63064A,"Toxic effect of venom of other North and South American snake, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63071A,"Toxic effect of venom of Australian snake, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63072A,"Toxic effect of venom of other Australian snake, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63073A,"Toxic effect of venom of other Australian snake, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63074A,"Toxic effect of venom of other Australian snake, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63081A,"Toxic effect of venom of African and Asian snake, acc, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63082A,"Toxic effect of venom of other African and Asian snake, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63083A,"Toxic effect of venom of other African and Asian snake, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63084A,"Toxic effect of venom of other African and Asian snake, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63091A,"Toxic effect of venom of snake, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63092A,"Toxic effect of venom of other snake, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63093A,"Toxic effect of venom of other snake, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63094A,"Toxic effect of venom of other snake, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63111A,"Toxic effect of venom of gila monster, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63112A,"Toxic effect of venom of gila monster, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63113A,"Toxic effect of venom of gila monster, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63114A,"Toxic effect of venom of gila monster, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63121A,"Toxic effect of venom of venomous lizard, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63122A,"Toxic effect of venom of other venomous lizard, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63123A,"Toxic effect of venom of other venomous lizard, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63124A,"Toxic effect of venom of other venomous lizard, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63191A,"Toxic effect of venom of reptiles, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63192A,"Toxic effect of venom of other reptiles, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63193A,"Toxic effect of venom of other reptiles, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63194A,"Toxic effect of venom of other reptiles, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T632X1A,"Toxic effect of venom of scorpion, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T632X2A,"Toxic effect of venom of scorpion, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T632X3A,"Toxic effect of venom of scorpion, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T632X4A,"Toxic effect of venom of scorpion, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63301A,"Toxic effect of unsp spider venom, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
