ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S31809A,"Unspecified open wound of unspecified buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31811A,"Laceration w/o foreign body of right buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31812A,"Laceration with foreign body of right buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31813A,"Puncture wound w/o foreign body of right buttock, init",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31814A,"Puncture wound w foreign body of right buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31815A,"Open bite of right buttock, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31819A,"Unspecified open wound of right buttock, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31821A,"Laceration without foreign body of left buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31822A,"Laceration with foreign body of left buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31823A,"Puncture wound w/o foreign body of left buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31824A,"Puncture wound w foreign body of left buttock, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31825A,"Open bite of left buttock, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31829A,"Unspecified open wound of left buttock, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31831A,"Laceration without foreign body of anus, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31832A,"Laceration with foreign body of anus, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31833A,"Puncture wound without foreign body of anus, init encntr",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31834A,"Puncture wound with foreign body of anus, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31835A,"Open bite of anus, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S31839A,"Unspecified open wound of anus, initial encounter",INJ013,"Open wounds of trunk, initial encounter",Y,0 Not Applicable
S0100XD,"Unspecified open wound of scalp, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0101XD,"Laceration without foreign body of scalp, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0102XD,"Laceration with foreign body of scalp, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0103XD,"Puncture wound without foreign body of scalp, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0104XD,"Puncture wound with foreign body of scalp, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0105XD,"Open bite of scalp, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01101D,"Unsp open wound of right eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01102D,"Unsp open wound of left eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01109D,"Unsp open wound of unsp eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01111D,"Laceration w/o fb of right eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01112D,"Laceration w/o fb of left eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01119D,"Laceration w/o fb of unsp eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01121D,"Laceration w fb of right eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01122D,"Laceration w fb of left eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01129D,"Laceration w fb of unsp eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01131D,"Pnctr w/o fb of right eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01132D,"Pnctr w/o fb of left eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01139D,"Pnctr w/o fb of unsp eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01141D,"Pnctr w fb of right eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01142D,"Pnctr w fb of left eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01149D,"Pnctr w fb of unsp eyelid and periocular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01151D,"Open bite of right eyelid and periocular area, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01152D,"Open bite of left eyelid and periocular area, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01159D,"Open bite of unsp eyelid and periocular area, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0120XD,"Unspecified open wound of nose, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0121XD,"Laceration without foreign body of nose, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0122XD,"Laceration with foreign body of nose, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0123XD,"Puncture wound without foreign body of nose, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0124XD,"Puncture wound with foreign body of nose, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0125XD,"Open bite of nose, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01301D,"Unspecified open wound of right ear, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01302D,"Unspecified open wound of left ear, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01309D,"Unspecified open wound of unspecified ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01311D,"Laceration without foreign body of right ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01312D,"Laceration without foreign body of left ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01319D,"Laceration without foreign body of unsp ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01321D,"Laceration with foreign body of right ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01322D,"Laceration with foreign body of left ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01329D,"Laceration with foreign body of unspecified ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01331D,"Puncture wound w/o foreign body of right ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01332D,"Puncture wound without foreign body of left ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01339D,"Puncture wound without foreign body of unsp ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01341D,"Puncture wound with foreign body of right ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01342D,"Puncture wound with foreign body of left ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01349D,"Puncture wound with foreign body of unsp ear, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01351D,"Open bite of right ear, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01352D,"Open bite of left ear, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01359D,"Open bite of unspecified ear, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01401D,"Unsp open wound of right cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01402D,"Unsp open wound of left cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01409D,"Unsp open wound of unsp cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01411D,"Laceration w/o fb of right cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01412D,"Laceration w/o foreign body of left cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01419D,"Laceration w/o foreign body of unsp cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01421D,"Laceration w foreign body of right cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01422D,"Laceration w foreign body of left cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01429D,"Laceration w foreign body of unsp cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01431D,"Pnctr w/o foreign body of right cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01432D,"Pnctr w/o foreign body of left cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01439D,"Pnctr w/o foreign body of unsp cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01441D,"Pnctr w foreign body of right cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01442D,"Pnctr w foreign body of left cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01449D,"Pnctr w foreign body of unsp cheek and TMJ area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01451D,"Open bite of right cheek and temporomandibular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01452D,"Open bite of left cheek and temporomandibular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01459D,"Open bite of unsp cheek and temporomandibular area, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01501D,"Unspecified open wound of lip, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01502D,"Unspecified open wound of oral cavity, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01511D,"Laceration without foreign body of lip, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01512D,"Laceration without foreign body of oral cavity, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01521D,"Laceration with foreign body of lip, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01522D,"Laceration with foreign body of oral cavity, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01531D,"Puncture wound without foreign body of lip, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01532D,"Puncture wound w/o foreign body of oral cavity, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01541D,"Puncture wound with foreign body of lip, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01542D,"Puncture wound with foreign body of oral cavity, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01551D,"Open bite of lip, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S01552D,"Open bite of oral cavity, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0180XD,"Unspecified open wound of other part of head, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0181XD,"Laceration w/o foreign body of oth part of head, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0182XD,"Laceration w foreign body of oth part of head, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0183XD,"Puncture wound w/o foreign body oth prt head, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0184XD,"Puncture wound w foreign body oth prt head, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0185XD,"Open bite of other part of head, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0190XD,"Unsp open wound of unspecified part of head, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0191XD,"Laceration w/o foreign body of unsp part of head, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0192XD,"Laceration w foreign body of unsp part of head, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0193XD,"Puncture wound w/o foreign body of unsp part of head, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0194XD,"Puncture wound w foreign body of unsp part of head, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0195XD,"Open bite of unspecified part of head, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0520XD,"Oclr lac/rupt w prolaps/loss of intraoc tiss, unsp eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0521XD,"Oclr lac/rupt w prolaps/loss of intraoc tissue, r eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0522XD,"Oclr lac/rupt w prolaps/loss of intraoc tissue, l eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0530XD,"Oclr lac w/o prolaps/loss of intraoc tissue, unsp eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0531XD,"Ocular lac w/o prolaps/loss of intraoc tissue, r eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0532XD,"Ocular lac w/o prolaps/loss of intraoc tissue, l eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0540XD,"Penetrating wound of orbit w or w/o fb, unsp eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0541XD,"Penetrating wound of orbit w or w/o fb, right eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0542XD,"Penetrating wound of orbit w or w/o fb, left eye, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0550XD,"Penetrating wound w foreign body of unsp eyeball, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0551XD,"Penetrating wound w foreign body of right eyeball, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0552XD,"Penetrating wound w foreign body of left eyeball, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0560XD,"Penetrating wound w/o foreign body of unsp eyeball, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0561XD,"Penetrating wound w/o foreign body of right eyeball, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0562XD,"Penetrating wound w/o foreign body of left eyeball, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0570XD,"Avulsion of unspecified eye, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0571XD,"Avulsion of right eye, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0572XD,"Avulsion of left eye, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S080XXD,"Avulsion of scalp, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0920XD,"Traumatic rupture of unspecified ear drum, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0921XD,"Traumatic rupture of right ear drum, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S0922XD,"Traumatic rupture of left ear drum, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11011D,"Laceration without foreign body of larynx, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11012D,"Laceration with foreign body of larynx, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11013D,"Puncture wound without foreign body of larynx, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11014D,"Puncture wound with foreign body of larynx, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11015D,"Open bite of larynx, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11019D,"Unspecified open wound of larynx, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11021D,"Laceration without foreign body of trachea, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11022D,"Laceration with foreign body of trachea, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11023D,"Puncture wound without foreign body of trachea, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11024D,"Puncture wound with foreign body of trachea, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11025D,"Open bite of trachea, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11029D,"Unspecified open wound of trachea, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11031D,"Laceration without foreign body of vocal cord, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11032D,"Laceration with foreign body of vocal cord, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11033D,"Puncture wound w/o foreign body of vocal cord, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11034D,"Puncture wound with foreign body of vocal cord, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11035D,"Open bite of vocal cord, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S11039D,"Unspecified open wound of vocal cord, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1110XD,"Unspecified open wound of thyroid gland, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1111XD,"Laceration w/o foreign body of thyroid gland, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1112XD,"Laceration with foreign body of thyroid gland, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1113XD,"Puncture wound w/o foreign body of thyroid gland, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1114XD,"Puncture wound w foreign body of thyroid gland, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1115XD,"Open bite of thyroid gland, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1120XD,"Unsp open wound of pharynx and cervical esophagus, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1121XD,"Laceration w/o fb of pharynx and cervical esophagus, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1122XD,"Laceration w fb of pharynx and cervical esophagus, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1123XD,"Pnctr w/o fb of pharynx and cervical esophagus, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1124XD,"Pnctr w foreign body of pharynx and cervical esophagus, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1125XD,"Open bite of pharynx and cervical esophagus, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1180XD,"Unspecified open wound of oth part of neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1181XD,"Laceration w/o foreign body of oth part of neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1182XD,"Laceration w foreign body of oth part of neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1183XD,"Puncture wound w/o foreign body oth prt neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1184XD,"Puncture wound w foreign body oth prt neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1185XD,"Open bite of other specified part of neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1189XD,"Other open wound of oth part of neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1190XD,"Unsp open wound of unspecified part of neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1191XD,"Laceration w/o foreign body of unsp part of neck, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1192XD,"Laceration w foreign body of unsp part of neck, subs encntr",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1193XD,"Puncture wound w/o foreign body of unsp part of neck, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1194XD,"Puncture wound w foreign body of unsp part of neck, subs",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S1195XD,"Open bite of unspecified part of neck, subsequent encounter",INJ048,"Open wounds of head and neck, subsequent encounter",Y,0 Not Applicable
S41001D,"Unspecified open wound of right shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41002D,"Unspecified open wound of left shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41009D,"Unspecified open wound of unspecified shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41011D,"Laceration w/o foreign body of right shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41012D,"Laceration w/o foreign body of left shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41019D,"Laceration w/o foreign body of unsp shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41021D,"Laceration with foreign body of right shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41022D,"Laceration with foreign body of left shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41029D,"Laceration with foreign body of unsp shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41031D,"Puncture wound w/o foreign body of right shoulder, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41032D,"Puncture wound w/o foreign body of left shoulder, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41039D,"Puncture wound w/o foreign body of unsp shoulder, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41041D,"Puncture wound w foreign body of right shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41042D,"Puncture wound w foreign body of left shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41049D,"Puncture wound w foreign body of unsp shoulder, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41051D,"Open bite of right shoulder, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41052D,"Open bite of left shoulder, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41059D,"Open bite of unspecified shoulder, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41101D,"Unspecified open wound of right upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41102D,"Unspecified open wound of left upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41109D,"Unspecified open wound of unspecified upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41111D,"Laceration w/o foreign body of right upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41112D,"Laceration w/o foreign body of left upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41119D,"Laceration w/o foreign body of unsp upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41121D,"Laceration with foreign body of right upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41122D,"Laceration with foreign body of left upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41129D,"Laceration with foreign body of unsp upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41131D,"Puncture wound w/o foreign body of right upper arm, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41132D,"Puncture wound w/o foreign body of left upper arm, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41139D,"Puncture wound w/o foreign body of unsp upper arm, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41141D,"Puncture wound w foreign body of right upper arm, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41142D,"Puncture wound w foreign body of left upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41149D,"Puncture wound w foreign body of unsp upper arm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41151D,"Open bite of right upper arm, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41152D,"Open bite of left upper arm, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S41159D,"Open bite of unspecified upper arm, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51001D,"Unspecified open wound of right elbow, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51002D,"Unspecified open wound of left elbow, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
