ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S42239K,"3-part fx surg neck of unsp humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42239P,"3-part fx surg neck of unsp humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42241D,"4-part fx surg neck of r humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42241G,"4-part fx surg neck of r humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42241K,"4-part fx surgical neck of r humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42241P,"4-part fx surgical neck of r humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42242D,"4-part fx surg neck of l humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42242G,"4-part fx surg neck of l humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42242K,"4-part fx surgical neck of l humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42242P,"4-part fx surgical neck of l humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42249D,"4-part fx surg neck of unsp humer, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42249G,"4-part fx surg neck of unsp humer, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42249K,"4-part fx surg neck of unsp humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42249P,"4-part fx surg neck of unsp humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42251D,"Disp fx of greater tuberosity of r humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42251G,"Disp fx of greater tuberosity of r humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42251K,"Disp fx of greater tuberosity of r humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42251P,"Disp fx of greater tuberosity of r humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42252D,"Disp fx of greater tuberosity of l humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42252G,"Disp fx of greater tuberosity of l humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42252K,"Disp fx of greater tuberosity of l humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42252P,"Disp fx of greater tuberosity of l humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42253D,"Disp fx of greater tuberosity of unsp humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42253G,"Disp fx of greater tuberosity of unsp humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42253K,"Disp fx of greater tuberosity of unsp humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42253P,"Disp fx of greater tuberosity of unsp humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42254D,"Nondisp fx of greater tuberosity of r humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42254G,"Nondisp fx of greater tuberosity of r humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42254K,"Nondisp fx of greater tuberosity of r humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42254P,"Nondisp fx of greater tuberosity of r humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42255D,"Nondisp fx of greater tuberosity of l humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42255G,"Nondisp fx of greater tuberosity of l humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42255K,"Nondisp fx of greater tuberosity of l humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42255P,"Nondisp fx of greater tuberosity of l humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42256D,"Nondisp fx of greater tuberosity of unsp humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42256G,"Nondisp fx of greater tuberosity of unsp humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42256K,"Nondisp fx of greater tuberosity of unsp humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42256P,"Nondisp fx of greater tuberosity of unsp humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42261D,"Disp fx of less tuberosity of r humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42261G,"Disp fx of less tuberosity of r humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42261K,"Disp fx of less tuberosity of r humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42261P,"Disp fx of less tuberosity of r humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42262D,"Disp fx of less tuberosity of l humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42262G,"Disp fx of less tuberosity of l humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42262K,"Disp fx of less tuberosity of l humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42262P,"Disp fx of less tuberosity of l humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42263D,"Disp fx of less tuberosity of unsp humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42263G,"Disp fx of less tuberosity of unsp humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42263K,"Disp fx of less tuberosity of unsp humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42263P,"Disp fx of less tuberosity of unsp humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42264D,"Nondisp fx of less tuberosity of r humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42264G,"Nondisp fx of less tuberosity of r humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42264K,"Nondisp fx of less tuberosity of r humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42264P,"Nondisp fx of less tuberosity of r humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42265D,"Nondisp fx of less tuberosity of l humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42265G,"Nondisp fx of less tuberosity of l humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42265K,"Nondisp fx of less tuberosity of l humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42265P,"Nondisp fx of less tuberosity of l humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42266D,"Nondisp fx of less tuberosity of unsp humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42266G,"Nondisp fx of less tuberosity of unsp humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42266K,"Nondisp fx of less tuberosity of unsp humer, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42266P,"Nondisp fx of less tuberosity of unsp humer, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42271D,"Torus fx upper end of r humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42271G,"Torus fx upper end of r humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42271K,"Torus fx upper end of r humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42271P,"Torus fx upper end of r humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42272D,"Torus fx upper end of l humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42272G,"Torus fx upper end of l humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42272K,"Torus fx upper end of l humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42272P,"Torus fx upper end of l humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42279D,"Torus fx upper end of unsp humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42279G,"Torus fx upper end of unsp humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42279K,"Torus fx upper end of unsp humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42279P,"Torus fx upper end of unsp humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42291D,"Oth disp fx of upper end r humer, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42291G,"Oth disp fx of upper end r humer, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42291K,"Oth disp fx of upper end of r humer, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42291P,"Oth disp fx of upper end of r humer, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42292D,"Oth disp fx of upper end l humer, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42292G,"Oth disp fx of upper end l humer, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42292K,"Oth disp fx of upper end of l humer, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42292P,"Oth disp fx of upper end of l humer, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42293D,"Oth disp fx of upr end unsp humer, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42293G,"Oth disp fx of upr end unsp humer, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42293K,"Oth disp fx of upper end unsp humer, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42293P,"Oth disp fx of upper end unsp humer, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42294D,"Oth nondisp fx of upr end r humer, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42294G,"Oth nondisp fx of upr end r humer, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42294K,"Oth nondisp fx of upper end r humer, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42294P,"Oth nondisp fx of upper end r humer, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42295D,"Oth nondisp fx of upr end l humer, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42295G,"Oth nondisp fx of upr end l humer, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42295K,"Oth nondisp fx of upper end l humer, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42295P,"Oth nondisp fx of upper end l humer, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42296D,"Oth nondisp fx of upr end unsp humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42296G,"Oth nondisp fx of upr end unsp humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42296K,"Oth nondisp fx of upr end unsp humer, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42296P,"Oth nondisp fx of upr end unsp humer, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42301D,"Unsp fx shaft of humer, right arm, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42301G,"Unsp fx shaft of humer, right arm, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42301K,"Unsp fx shaft of humerus, right arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42301P,"Unsp fx shaft of humerus, right arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42302D,"Unsp fx shaft of humerus, left arm, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42302G,"Unsp fx shaft of humerus, left arm, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42302K,"Unsp fx shaft of humerus, left arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42302P,"Unsp fx shaft of humerus, left arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42309D,"Unsp fx shaft of humerus, unsp arm, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42309G,"Unsp fx shaft of humerus, unsp arm, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42309K,"Unsp fx shaft of humerus, unsp arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42309P,"Unsp fx shaft of humerus, unsp arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42311D,"Greenstick fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42311G,"Greenstick fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42311K,"Greenstick fx shaft of humer, r arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42311P,"Greenstick fx shaft of humer, r arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42312D,"Greenstick fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42312G,"Greenstick fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42312K,"Greenstick fx shaft of humer, l arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42312P,"Greenstick fx shaft of humer, l arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42319D,"Greenstick fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42319G,"Greenstick fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42319K,"Greenstick fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42319P,"Greenstick fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42321D,"Displ transverse fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42321G,"Displ transverse fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42321K,"Displ transverse fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42321P,"Displ transverse fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42322D,"Displ transverse fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42322G,"Displ transverse fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42322K,"Displ transverse fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42322P,"Displ transverse fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42323D,"Displ transverse fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42323G,"Displ transverse fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42323K,"Displ transverse fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42323P,"Displ transverse fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42324D,"Nondisp transverse fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42324G,"Nondisp transverse fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42324K,"Nondisp transverse fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42324P,"Nondisp transverse fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42325D,"Nondisp transverse fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42325G,"Nondisp transverse fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42325K,"Nondisp transverse fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42325P,"Nondisp transverse fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42326D,"Nondisp transverse fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42326G,"Nondisp transverse fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42326K,"Nondisp transverse fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42326P,"Nondisp transverse fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42331D,"Displ oblique fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42331G,"Displ oblique fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42331K,"Displ oblique fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42331P,"Displ oblique fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42332D,"Displ oblique fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42332G,"Displ oblique fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42332K,"Displ oblique fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42332P,"Displ oblique fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42333D,"Displ oblique fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42333G,"Displ oblique fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42333K,"Displ oblique fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42333P,"Displ oblique fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42334D,"Nondisp oblique fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42334G,"Nondisp oblique fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42334K,"Nondisp oblique fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42334P,"Nondisp oblique fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42335D,"Nondisp oblique fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42335G,"Nondisp oblique fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42335K,"Nondisp oblique fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42335P,"Nondisp oblique fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42336D,"Nondisp oblique fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42336G,"Nondisp oblique fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42336K,"Nondisp oblique fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42336P,"Nondisp oblique fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42341D,"Displ spiral fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42341G,"Displ spiral fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42341K,"Displ spiral fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42341P,"Displ spiral fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42342D,"Displ spiral fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42342G,"Displ spiral fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42342K,"Displ spiral fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42342P,"Displ spiral fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42343D,"Displ spiral fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42343G,"Displ spiral fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42343K,"Displ spiral fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42343P,"Displ spiral fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42344D,"Nondisp spiral fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42344G,"Nondisp spiral fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42344K,"Nondisp spiral fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42344P,"Nondisp spiral fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42345D,"Nondisp spiral fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42345G,"Nondisp spiral fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42345K,"Nondisp spiral fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42345P,"Nondisp spiral fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42346D,"Nondisp spiral fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42346G,"Nondisp spiral fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42346K,"Nondisp spiral fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42346P,"Nondisp spiral fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42351D,"Displ commnt fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42351G,"Displ commnt fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42351K,"Displ commnt fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42351P,"Displ commnt fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42352D,"Displ commnt fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42352G,"Displ commnt fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42352K,"Displ commnt fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42352P,"Displ commnt fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42353D,"Displ commnt fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
