ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S3092XS,"Unspecified superficial injury of abdominal wall, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3093XS,"Unspecified superficial injury of penis, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3094XS,"Unsp superficial injury of scrotum and testes, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3095XS,"Unspecified superficial injury of vagina and vulva, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3096XS,"Unsp superfic inj unsp extrn genital organs, male, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3097XS,"Unsp superfic inj unsp extrn genital organs, female, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3098XS,"Unspecified superficial injury of anus, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31000S,"Unsp opn wnd low back and pelv w/o penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31001S,"Unsp opn wnd low back and pelvis w penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31010S,"Lac w/o fb of low back and pelv w/o penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31011S,"Lac w/o fb of low back and pelvis w penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31020S,"Lac w fb of low back and pelvis w/o penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31021S,"Lac w fb of low back and pelvis w penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31030S,"Pnctr w/o fb of low back & pelv w/o penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31031S,"Pnctr w/o fb of low back and pelv w penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31040S,"Pnctr w fb of low back and pelv w/o penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31041S,"Pnctr w fb of low back and pelvis w penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31050S,"Open bite of low back and pelv w/o penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31051S,"Open bite of low back and pelvis w penet retroperiton, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31100S,"Unsp opn wnd abd wall, r upper q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31101S,"Unsp opn wnd abd wall, l upr q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31102S,"Unsp opn wnd abd wall, epigst rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31103S,"Unsp opn wnd abd wall, right low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31104S,"Unsp opn wnd abd wall, left low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31105S,"Unsp opn wnd abd wall, periumb rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31109S,"Unsp opn wnd abd wall, unsp q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31110S,"Lac w/o fb of abd wall, r upper q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31111S,"Lac w/o fb of abd wall, l upr q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31112S,"Lac w/o fb of abd wall, epigst rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31113S,"Lac w/o fb of abd wall, r low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31114S,"Lac w/o fb of abd wall, left low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31115S,"Lac w/o fb of abd wl, periumb rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31119S,"Lac w/o fb of abd wall, unsp q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31120S,"Lacerat abd wall w fb, r upper q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31121S,"Lacerat abd wall w fb, l upr q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31122S,"Lacerat abd wall w fb, epigst rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31123S,"Lacerat abd wall w fb, right low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31124S,"Lacerat abd wall w fb, left low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31125S,"Lacerat abd wall w fb, periumb rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31129S,"Lacerat abd wall w fb, unsp q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31130S,"Pnctr of abd wall w/o fb, r upr q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31131S,"Pnctr of abd wall w/o fb, l upr q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31132S,"Pnctr of abd wl w/o fb, epigst rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31133S,"Pnctr of abd wall w/o fb, r low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31134S,"Pnctr of abd wall w/o fb, l low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31135S,"Pnctr of abd wl w/o fb,periumb rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31139S,"Pnctr of abd wall w/o fb, unsp q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31140S,"Pnctr of abd wall w fb, r upper q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31141S,"Pnctr of abd wall w fb, l upr q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31142S,"Pnctr of abd wall w fb, epigst rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31143S,"Pnctr of abd wall w fb, r low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31144S,"Pnctr of abd wall w fb, left low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31145S,"Pnctr of abd wl w fb, periumb rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31149S,"Pnctr of abd wall w fb, unsp q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31150S,"Open bite of abd wall, r upper q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31151S,"Open bite of abd wall, l upr q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31152S,"Open bite of abd wall, epigst rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31153S,"Open bite of abd wall, right low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31154S,"Open bite of abd wall, left low q w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31155S,"Open bite of abd wall, periumb rgn w/o penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31159S,"Open bite of abd wall, unsp q w/o penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3120XS,"Unspecified open wound of penis, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3121XS,"Laceration without foreign body of penis, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3122XS,"Laceration with foreign body of penis, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3123XS,"Puncture wound without foreign body of penis, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3124XS,"Puncture wound with foreign body of penis, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3125XS,"Open bite of penis, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3130XS,"Unspecified open wound of scrotum and testes, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3131XS,"Laceration w/o foreign body of scrotum and testes, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3132XS,"Laceration with foreign body of scrotum and testes, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3133XS,"Pnctr w/o foreign body of scrotum and testes, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3134XS,"Puncture wound w foreign body of scrotum and testes, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3135XS,"Open bite of scrotum and testes, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3140XS,"Unspecified open wound of vagina and vulva, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3141XS,"Laceration without foreign body of vagina and vulva, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3142XS,"Laceration with foreign body of vagina and vulva, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3143XS,"Puncture wound w/o foreign body of vagina and vulva, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3144XS,"Puncture wound w foreign body of vagina and vulva, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3145XS,"Open bite of vagina and vulva, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31501S,"Unsp opn wnd unsp external genital organs, male, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31502S,"Unsp opn wnd unsp external genital organs, female, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31511S,"Lac w/o fb of unsp external genital organs, male, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31512S,"Lac w/o fb of unsp external genital organs, female, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31521S,"Lac w fb of unsp external genital organs, male, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31522S,"Lac w fb of unsp external genital organs, female, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31531S,"Pnctr w/o fb of unsp external genital organs, male, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31532S,"Pnctr w/o fb of unsp extrn genital organs, female, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31541S,"Pnctr w fb of unsp external genital organs, male, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31542S,"Pnctr w fb of unsp external genital organs, female, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31551S,"Open bite of unsp external genital organs, male, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31552S,"Open bite of unsp external genital organs, female, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31600S,"Unsp opn wnd abd wall, right upper q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31601S,"Unsp opn wnd abd wall, l upr q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31602S,"Unsp opn wnd abd wall, epigst rgn w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31603S,"Unsp opn wnd abd wall, right lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31604S,"Unsp opn wnd abd wall, left lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31605S,"Unsp opn wnd abd wall, periumb rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31609S,"Unsp opn wnd abd wall, unsp q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31610S,"Lac w/o fb of abd wall, r upper q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31611S,"Lac w/o fb of abd wall, l upr q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31612S,"Lac w/o fb of abd wall, epigst rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31613S,"Lac w/o fb of abd wall, right low q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31614S,"Lac w/o fb of abd wall, left lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31615S,"Lac w/o fb of abd wall, periumb rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31619S,"Lac w/o fb of abd wall, unsp q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31620S,"Lac w fb of abd wall, right upper q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31621S,"Lac w fb of abd wall, l upr q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31622S,"Lac w fb of abd wall, epigst rgn w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31623S,"Lac w fb of abd wall, right lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31624S,"Lac w fb of abd wall, left lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31625S,"Lac w fb of abd wall, periumb rgn w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31629S,"Lac w fb of abd wall, unsp q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31630S,"Pnctr w/o fb of abd wall, r upper q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31631S,"Pnctr w/o fb of abd wall, l upr q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31632S,"Pnctr w/o fb of abd wall, epigst rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31633S,"Pnctr w/o fb of abd wall, r low q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31634S,"Pnctr w/o fb of abd wall, left low q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31635S,"Pnctr w/o fb of abd wl, periumb rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31639S,"Pnctr w/o fb of abd wall, unsp q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31640S,"Pnctr w fb of abd wall, r upper q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31641S,"Pnctr w fb of abd wall, l upr q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31642S,"Pnctr w fb of abd wall, epigst rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31643S,"Pnctr w fb of abd wall, right low q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31644S,"Pnctr w fb of abd wall, left lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31645S,"Pnctr w fb of abd wall, periumb rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31649S,"Pnctr w fb of abd wall, unsp q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31650S,"Open bite of abd wall, right upper q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31651S,"Open bite of abd wall, l upr q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31652S,"Open bite of abd wall, epigst rgn w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31653S,"Open bite of abd wall, right lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31654S,"Open bite of abd wall, left lower q w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31655S,"Open bite of abd wall, periumb rgn w penet perit cav, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S31659S,"Open bite of abd wall, unsp q w penet perit cav, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31801S,"Laceration without foreign body of unsp buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31802S,"Laceration with foreign body of unspecified buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31803S,"Puncture wound without foreign body of unsp buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31804S,"Puncture wound with foreign body of unsp buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31805S,"Open bite of unspecified buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31809S,"Unspecified open wound of unspecified buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31811S,"Laceration without foreign body of right buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31812S,"Laceration with foreign body of right buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31813S,"Puncture wound w/o foreign body of right buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31814S,"Puncture wound with foreign body of right buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31815S,"Open bite of right buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31819S,"Unspecified open wound of right buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31821S,"Laceration without foreign body of left buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31822S,"Laceration with foreign body of left buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31823S,"Puncture wound without foreign body of left buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31824S,"Puncture wound with foreign body of left buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31825S,"Open bite of left buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31829S,"Unspecified open wound of left buttock, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31831S,"Laceration without foreign body of anus, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31832S,"Laceration with foreign body of anus, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31833S,"Puncture wound without foreign body of anus, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31834S,"Puncture wound with foreign body of anus, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31835S,"Open bite of anus, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S31839S,"Unspecified open wound of anus, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32000S,"Wedge compression fracture of unsp lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32001S,"Stable burst fracture of unsp lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32002S,"Unstable burst fracture of unsp lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32008S,"Other fracture of unspecified lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32009S,"Unspecified fracture of unspecified lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32010S,"Wedge compression fracture of first lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32011S,"Stable burst fracture of first lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32012S,"Unstable burst fracture of first lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32018S,"Other fracture of first lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32019S,"Unspecified fracture of first lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32020S,"Wedge compression fracture of second lum vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32021S,"Stable burst fracture of second lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32022S,"Unstable burst fracture of second lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32028S,"Other fracture of second lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32029S,"Unspecified fracture of second lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32030S,"Wedge compression fracture of third lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32031S,"Stable burst fracture of third lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32032S,"Unstable burst fracture of third lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32038S,"Other fracture of third lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32039S,"Unspecified fracture of third lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32040S,"Wedge compression fracture of fourth lum vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32041S,"Stable burst fracture of fourth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32042S,"Unstable burst fracture of fourth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32048S,"Other fracture of fourth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32049S,"Unspecified fracture of fourth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32050S,"Wedge compression fracture of fifth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32051S,"Stable burst fracture of fifth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32052S,"Unstable burst fracture of fifth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32058S,"Other fracture of fifth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32059S,"Unspecified fracture of fifth lumbar vertebra, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3210XS,"Unspecified fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32110S,"Nondisplaced Zone I fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32111S,"Minimally displaced Zone I fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32112S,"Severely displaced Zone I fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32119S,"Unspecified Zone I fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32120S,"Nondisplaced Zone II fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32121S,"Minimally displaced Zone II fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32122S,"Severely displaced Zone II fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32129S,"Unspecified Zone II fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32130S,"Nondisplaced Zone III fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32131S,"Minimally displaced Zone III fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32132S,"Severely displaced Zone III fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32139S,"Unspecified Zone III fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3214XS,"Type 1 fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3215XS,"Type 2 fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3216XS,"Type 3 fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3217XS,"Type 4 fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S3219XS,"Other fracture of sacrum, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S322XXS,"Fracture of coccyx, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32301S,"Unspecified fracture of right ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32302S,"Unspecified fracture of left ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32309S,"Unspecified fracture of unspecified ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32311S,"Displaced avulsion fracture of right ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32312S,"Displaced avulsion fracture of left ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32313S,"Displaced avulsion fracture of unspecified ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32314S,"Nondisplaced avulsion fracture of right ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32315S,"Nondisplaced avulsion fracture of left ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32316S,"Nondisplaced avulsion fracture of unspecified ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32391S,"Other fracture of right ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S32392S,"Other fracture of left ilium, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56411S,"Strain extn musc/fasc/tend r idx fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56412S,"Strain extn musc/fasc/tend l idx fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56413S,"Strain extn musc/fasc/tend r mid finger at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56414S,"Strain extn musc/fasc/tend l mid finger at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56415S,"Strain extn musc/fasc/tend r rng fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56416S,"Strain extn musc/fasc/tend l rng fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56417S,"Strain extn musc/fasc/tend r little fngr at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56418S,"Strain extn musc/fasc/tend l little fngr at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56419S,"Strain extn musc/fasc/tend fngr,unsp fngr at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56421S,"Lacerat extn musc/fasc/tend r idx fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56422S,"Lacerat extn musc/fasc/tend l idx fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56423S,"Lacerat extn musc/fasc/tend r mid finger at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56424S,"Lacerat extn musc/fasc/tend l mid finger at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56425S,"Lacerat extn musc/fasc/tend r rng fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56426S,"Lacerat extn musc/fasc/tend l rng fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56427S,"Lacerat extn musc/fasc/tend r little fngr at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56428S,"Lacerat extn musc/fasc/tend l little fngr at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56429S,"Lacerat extn musc/fasc/tend unsp finger at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56491S,"Inj extensor musc/fasc/tend r idx fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56492S,"Inj extensor musc/fasc/tend l idx fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56493S,"Inj extn musc/fasc/tend r mid finger at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56494S,"Inj extn musc/fasc/tend l mid finger at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
