ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S069X3A,"Unsp intracranial injury w LOC of 1-5 hrs 59 min, init",INJ008,"Traumatic brain injury (TBI); concussion, initial encounter",Y,0 Not Applicable
S069X4A,"Unsp intracranial injury w LOC of 6 hours to 24 hours, init",INJ008,"Traumatic brain injury (TBI); concussion, initial encounter",Y,0 Not Applicable
S069X5A,"Unsp intracranial injury w LOC >24 hr w ret consc lev, init",INJ008,"Traumatic brain injury (TBI); concussion, initial encounter",Y,0 Not Applicable
S069X6A,"Unsp intcrn injury w LOC >24 hr w/o ret consc w surv, init",INJ008,"Traumatic brain injury (TBI); concussion, initial encounter",Y,0 Not Applicable
S069X7A,"Unsp intcrn inj w LOC w death d/t brain inj bf consc, init",INJ008,"Traumatic brain injury (TBI); concussion, initial encounter",Y,0 Not Applicable
S069X8A,"Unsp intcrn inj w LOC w death d/t oth cause bf consc, init",INJ008,"Traumatic brain injury (TBI); concussion, initial encounter",Y,0 Not Applicable
S069X9A,"Unsp intracranial injury w LOC of unsp duration, init",INJ008,"Traumatic brain injury (TBI); concussion, initial encounter",Y,0 Not Applicable
S060X0D,"Concussion without loss of consciousness, subs encntr",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X1D,"Concussion w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X2D,Concussion with loss of consciousness of 31 minutes to 59 mi,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X3D,Concussion with loss of consciousness of 1 hour to 5 hours 5,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X4D,Concussion with loss of consciousness of 6 hours to 24 hours,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X5D,Concussion with loss of consciousness greater than 24 hours,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X6D,Concussion with loss of consciousness greater than 24 hours,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X7D,Concussion with loss of consciousness of any duration with d,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X8D,Concussion with loss of consciousness of any duration with d,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S060X9D,"Concussion w loss of consciousness of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X0D,"Traumatic cerebral edema w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X1D,"Traumatic cerebral edema w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X2D,"Traumatic cerebral edema w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X3D,"Traumatic cerebral edema w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X4D,"Traumatic cerebral edema w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X5D,"Traumatic cerebral edema w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X6D,"Traum cerebral edema w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X7D,Traumatic cerebral edema with loss of consciousness of any d,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X8D,Traumatic cerebral edema with loss of consciousness of any d,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S061X9D,"Traumatic cerebral edema w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X0D,"Diffuse TBI w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X1D,"Diffuse TBI w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X2D,"Diffuse TBI w loss of consciousness of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X3D,"Diffuse TBI w loss of consciousness of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X4D,"Diffuse TBI w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X5D,"Diffuse TBI w LOC >24 hr w return to conscious levels, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X6D,"Diffuse TBI w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X7D,Diffuse traumatic brain injury with loss of consciousness of,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X8D,Diffuse traumatic brain injury with loss of consciousness of,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S062X9D,"Diffuse TBI w loss of consciousness of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06300D,"Unsp focal TBI w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06301D,"Unsp focal TBI w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06302D,"Unsp focal TBI w loss of consciousness of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06303D,"Unsp focal TBI w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06304D,"Unsp focal TBI w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06305D,"Unsp focal TBI w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06306D,"Unsp focal TBI w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06307D,Unspecified focal traumatic brain injury with loss of consci,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06308D,Unspecified focal traumatic brain injury with loss of consci,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06309D,"Unsp focal TBI w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06310D,"Contus/lac right cerebrum w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06311D,"Contus/lac right cerebrum w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06312D,"Contus/lac right cerebrum w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06313D,"Contus/lac right cerebrum w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06314D,"Contus/lac right cerebrum w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06315D,"Contus/lac right cerebrum w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06316D,"Contus/lac r cereb w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06317D,Contusion and laceration of right cerebrum with loss of cons,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06318D,Contusion and laceration of right cerebrum with loss of cons,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06319D,"Contus/lac right cerebrum w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06320D,"Contus/lac left cerebrum w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06321D,"Contus/lac left cerebrum w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06322D,"Contus/lac left cerebrum w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06323D,"Contus/lac left cerebrum w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06324D,"Contus/lac left cerebrum w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06325D,"Contus/lac left cerebrum w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06326D,"Contus/lac l cereb w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06327D,Contusion and laceration of left cerebrum with loss of consc,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06328D,Contusion and laceration of left cerebrum with loss of consc,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06329D,"Contus/lac left cerebrum w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06330D,"Contus/lac cereb, w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06331D,"Contus/lac cereb, w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06332D,"Contus/lac cereb, w loss of consciousness of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06333D,"Contus/lac cereb, w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06334D,"Contus/lac cereb, w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06335D,"Contus/lac cereb, w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06336D,"Contus/lac cereb, w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06337D,Contusion and laceration of cerebrum unspecified with loss o,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06338D,Contusion and laceration of cerebrum unspecified with loss o,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06339D,"Contus/lac cereb, w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06340D,"Traum hemor right cerebrum w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06341D,"Traum hemor right cerebrum w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06342D,"Traum hemor right cerebrum w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06343D,"Traum hemor right cerebrum w LOC of 1-5 hrs 59 minutes, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06344D,"Traum hemor right cerebrum w LOC of 6-24 hrs, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06345D,"Traum hemor r cereb w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06346D,"Traum hemor r cereb w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06347D,Traumatic hemorrhage of right cerebrum with loss of consciou,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06348D,Traumatic hemorrhage of right cerebrum with loss of consciou,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06349D,"Traum hemor right cerebrum w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06350D,"Traum hemor left cerebrum w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06351D,"Traum hemor left cerebrum w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06352D,"Traum hemor left cerebrum w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06353D,"Traum hemor left cerebrum w LOC of 1-5 hrs 59 minutes, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06354D,"Traum hemor left cerebrum w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06355D,"Traum hemor left cerebrum w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06356D,"Traum hemor l cereb w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06357D,Traumatic hemorrhage of left cerebrum with loss of conscious,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06358D,Traumatic hemorrhage of left cerebrum with loss of conscious,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06359D,"Traum hemor left cerebrum w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06360D,"Traum hemor cereb, w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06361D,"Traum hemor cereb, w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06362D,"Traum hemor cereb, w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06363D,"Traum hemor cereb, w LOC of 1-5 hrs 59 minutes, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06364D,"Traum hemor cereb, w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06365D,"Traum hemor cereb, w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06366D,"Traum hemor cereb, w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06367D,Traumatic hemorrhage of cerebrum unspecified with loss of co,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06368D,Traumatic hemorrhage of cerebrum unspecified with loss of co,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06369D,"Traum hemor cereb, w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06370D,"Contus/lac/hem crblm w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06371D,"Contus/lac/hem crblm w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06372D,"Contus/lac/hem crblm w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06373D,"Contus/lac/hem crblm w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06374D,"Contus/lac/hem crblm w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06375D,"Contus/lac/hem crblm w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06376D,"Contus/lac/hem crblm w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06377D,Contusion laceration and hemorrhage of cerebellum with loss,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06378D,Contusion laceration and hemorrhage of cerebellum with loss,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06379D,"Contus/lac/hem crblm w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06380D,"Contus/lac/hem brainstem w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06381D,"Contus/lac/hem brainstem w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06382D,"Contus/lac/hem brainstem w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06383D,"Contus/lac/hem brainstem w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06384D,"Contus/lac/hem brainstem w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06385D,"Contus/lac/hem brainstem w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06386D,"Contus/lac/hem brnst w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06387D,Contusion laceration and hemorrhage of brainstem with loss o,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06388D,Contusion laceration and hemorrhage of brainstem with loss o,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06389D,"Contus/lac/hem brainstem w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X0D,"Epidural hemorrhage w/o loss of consciousness, subs encntr",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X1D,"Epidural hemorrhage w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X2D,"Epidural hemorrhage w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X3D,"Epidural hemorrhage w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X4D,"Epidural hemorrhage w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X5D,"Epidural hemorrhage w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X6D,"Epidural hemorrhage w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X7D,Epidural hemorrhage with loss of consciousness of any durati,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X8D,Epidural hemorrhage with loss of consciousness of any durati,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S064X9D,"Epidural hemorrhage w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X0D,"Traum subdr hem w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X1D,"Traum subdr hem w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X2D,"Traum subdr hem w loss of consciousness of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X3D,"Traum subdr hem w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X4D,"Traum subdr hem w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X5D,"Traum subdr hem w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X6D,"Traum subdr hem w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X7D,Traumatic subdural hemorrhage with loss of consciousness of,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X8D,Traumatic subdural hemorrhage with loss of consciousness of,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S065X9D,"Traum subdr hem w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X0D,"Traum subrac hem w/o loss of consciousness, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X1D,"Traum subrac hem w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X2D,"Traum subrac hem w loss of consciousness of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X3D,"Traum subrac hem w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X4D,"Traum subrac hem w LOC of 6 hours to 24 hours, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X5D,"Traum subrac hem w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X6D,"Traum subrac hem w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X7D,Traumatic subarachnoid hemorrhage with loss of consciousness,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X8D,Traumatic subarachnoid hemorrhage with loss of consciousness,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S066X9D,"Traum subrac hem w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06810D,"Injury of r int carotid, intcr w/o LOC, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06811D,"Inj r int carotid, intcr w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06812D,"Injury of r int carotid, intcr w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06813D,"Injury of r int carotid, intcr w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06814D,"Injury of r int carotid, intcr w LOC of 6-24 hrs, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06815D,"Inj r int carotid, intcr w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06816D,"Inj r int crtd,intcr w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06817D,Injury of right internal carotid artery intracranial portion,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06818D,Injury of right internal carotid artery intracranial portion,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06819D,"Injury of r int carotid, intcr w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06820D,"Injury of l int carotid, intcr w/o LOC, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06821D,"Inj l int carotid, intcr w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06822D,"Injury of l int carotid, intcr w LOC of 31-59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06823D,"Injury of l int carotid, intcr w LOC of 1-5 hrs 59 min, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06824D,"Injury of l int carotid, intcr w LOC of 6-24 hrs, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06825D,"Inj l int carotid, intcr w LOC >24 hr w ret consc lev, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06826D,"Inj l int crtd,intcr w LOC >24 hr w/o ret consc w surv, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06827D,Injury of left internal carotid artery intracranial portion,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06828D,Injury of left internal carotid artery intracranial portion,INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06829D,"Injury of l int carotid, intcr w LOC of unsp duration, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06890D,"Intcran inj w/o loss of consciousness, subs encntr",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
S06891D,"Intcran inj w LOC of 30 minutes or less, subs",INJ045,"Traumatic brain injury (TBI); concussion, subsequent encounter",Y,0 Not Applicable
